datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,humidity,precip,windgust,windspeed,sealevelpressure,visibility,severerisk,conditionClear,conditionPartiallyCloudy,conditionOvercast,conditionRain,windirCat,fecha,severeriskCat
2020-10-02,12.7,8.7,10.9,12.7,6.6,10.4,65.7,0.0,54.0,28.9,1021.1,13.3,0.0,0,1,0,0,Sur,2020-10-02,Bajo
2020-10-03,10.1,7.7,9.0,10.1,5.0,6.9,60.3,0.0,50.0,30.7,1029.8,13.5,0.0,0,1,0,0,Este,2020-10-03,Bajo
2020-10-04,15.8,9.7,12.9,15.8,6.8,12.6,72.6,0.0,49.3,30.3,1023.2,11.7,0.0,0,1,0,0,Este,2020-10-04,Bajo
2020-10-05,14.6,11.5,12.6,14.6,11.5,12.6,87.6,1.284,50.8,27.5,1014.0,9.0,0.0,0,1,0,1,Sur,2020-10-05,Bajo
2020-10-06,15.5,9.6,12.8,15.5,9.6,12.8,80.9,0.0,20.9,12.9,1015.8,13.2,0.0,0,1,0,0,Sur,2020-10-06,Bajo
2020-10-07,22.0,9.1,15.7,22.0,8.4,15.6,71.1,0.0,32.8,16.0,1014.5,12.1,0.0,1,0,0,0,Oeste,2020-10-07,Bajo
2020-10-08,19.7,8.8,14.7,19.7,8.8,14.7,53.8,0.0,32.0,18.3,1016.3,12.4,0.0,1,0,0,0,Este,2020-10-08,Bajo
2020-10-09,20.3,10.4,14.6,20.3,10.4,14.6,63.4,0.0,47.6,31.5,1013.5,13.6,0.0,1,0,0,0,Oeste,2020-10-09,Bajo
2020-10-10,18.0,9.0,13.6,18.0,9.0,13.6,68.7,0.0,27.0,17.9,1016.0,13.6,0.0,1,0,0,0,Este,2020-10-10,Bajo
2020-10-11,21.1,10.9,14.9,21.1,10.9,14.9,70.3,0.155,48.2,31.8,1012.9,12.3,0.0,0,1,0,1,Norte,2020-10-11,Bajo
2020-10-12,15.0,12.9,13.8,15.0,12.9,13.8,83.0,0.009,47.5,23.8,1014.9,11.6,0.0,0,1,0,1,Sur,2020-10-12,Bajo
2020-10-13,17.2,12.3,14.4,17.2,12.3,14.4,86.6,0.0,24.8,13.8,1015.9,11.5,0.0,0,1,0,0,Sur,2020-10-13,Bajo
2020-10-14,23.8,9.5,17.2,23.8,9.5,17.2,75.9,0.0,30.6,14.7,1015.6,9.2,0.0,0,1,0,0,Sur,2020-10-14,Bajo
2020-10-15,18.3,12.5,15.6,18.3,12.5,15.6,84.7,0.0,30.2,20.3,1022.0,11.4,0.0,0,1,0,0,Este,2020-10-15,Bajo
2020-10-16,26.1,14.1,19.8,26.1,14.1,19.8,70.0,0.0,42.5,22.9,1020.8,11.6,0.0,0,1,0,0,Este,2020-10-16,Bajo
2020-10-17,27.7,14.5,20.0,27.9,14.5,20.1,73.5,2.854,38.2,28.9,1015.1,12.9,0.0,0,1,0,1,Norte,2020-10-17,Bajo
2020-10-18,31.1,18.8,24.8,34.0,18.8,25.5,70.1,1.729,34.6,20.5,1009.3,13.5,0.0,0,0,0,1,Norte,2020-10-18,Bajo
2020-10-19,29.2,15.1,22.4,29.9,15.1,22.5,73.1,0.0,49.3,25.8,1010.1,12.9,0.0,0,1,0,0,Este,2020-10-19,Bajo
2020-10-20,14.0,10.2,11.9,14.0,10.2,11.9,69.5,27.608,57.6,27.7,1023.4,8.7,0.0,0,1,0,1,Este,2020-10-20,Bajo
2020-10-21,17.6,11.2,14.6,17.6,11.2,14.6,69.1,0.359,57.8,25.6,1025.8,11.7,0.0,0,1,0,1,Este,2020-10-21,Bajo
2020-10-22,16.5,12.7,14.3,16.5,12.7,14.3,90.0,23.235,46.4,27.7,1021.1,8.6,0.0,0,1,0,1,Este,2020-10-22,Bajo
2020-10-23,22.1,14.7,17.9,22.1,14.7,17.9,88.5,0.664,27.4,19.2,1014.9,7.4,0.0,0,1,0,1,Sur,2020-10-23,Bajo
2020-10-24,22.4,16.0,18.4,22.4,16.0,18.4,88.4,0.0,31.7,14.0,1013.1,6.3,0.0,0,1,0,0,Este,2020-10-24,Bajo
2020-10-25,24.9,16.5,20.2,24.9,16.5,20.2,84.9,0.0,39.2,16.4,1008.4,10.4,0.0,0,1,0,0,Norte,2020-10-25,Bajo
2020-10-26,20.4,13.5,16.9,20.4,13.5,16.9,76.2,0.026,55.4,33.8,1010.7,11.3,0.0,0,1,0,1,Sur,2020-10-26,Bajo
2020-10-27,18.7,11.7,15.5,18.7,11.7,15.5,71.8,0.0,33.5,17.1,1009.4,12.9,0.0,1,0,0,0,Sur,2020-10-27,Bajo
2020-10-28,18.6,14.7,16.4,18.6,14.7,16.4,81.8,0.337,44.3,25.0,1008.8,11.0,0.0,0,1,0,1,Sur,2020-10-28,Bajo
2020-10-29,16.7,12.0,14.5,16.7,12.0,14.5,67.8,0.0,52.2,28.5,1018.5,13.0,0.0,0,1,0,0,Sur,2020-10-29,Bajo
2020-10-30,16.0,6.8,12.9,16.0,6.8,12.9,62.7,0.0,33.5,15.6,1026.1,13.5,0.0,1,0,0,0,Sur,2020-10-30,Bajo
2020-10-31,18.7,8.0,14.3,18.7,7.3,14.2,76.3,0.0,30.6,19.0,1025.7,14.5,0.0,1,0,0,0,Sur,2020-10-31,Bajo
2020-11-01,20.9,9.0,15.6,20.9,8.4,15.6,72.5,0.0,28.8,15.8,1022.8,13.9,0.0,1,0,0,0,Sur,2020-11-01,Bajo
2020-11-02,20.9,9.6,16.5,20.9,9.6,16.5,72.3,0.0,32.4,19.6,1019.3,12.7,0.0,1,0,0,0,Este,2020-11-02,Bajo
2020-11-03,20.8,12.9,17.5,20.8,12.9,17.5,71.8,0.0,39.2,29.6,1020.7,13.6,0.0,0,1,0,0,Este,2020-11-03,Bajo
2020-11-04,20.8,11.5,16.6,20.8,11.5,16.6,63.4,0.0,40.0,21.5,1023.2,13.8,0.0,0,1,0,0,Este,2020-11-04,Bajo
2020-11-05,22.6,11.2,17.6,22.6,11.2,17.6,69.9,0.0,44.6,24.9,1020.3,13.0,0.0,0,1,0,0,Este,2020-11-05,Bajo
2020-11-06,23.3,12.9,18.7,23.3,12.9,18.7,75.0,0.0,34.9,20.8,1019.0,11.4,0.0,0,1,0,0,Este,2020-11-06,Bajo
2020-11-07,22.6,16.2,19.0,22.6,16.2,19.0,75.9,0.0,33.1,18.2,1020.2,13.3,0.0,0,1,0,0,Este,2020-11-07,Bajo
2020-11-08,22.8,13.8,18.4,22.8,13.8,18.4,76.6,0.0,44.6,17.3,1020.2,12.1,0.0,1,0,0,0,Este,2020-11-08,Bajo
2020-11-09,20.9,15.0,17.9,20.9,15.0,17.9,77.9,0.0,34.2,18.3,1019.2,12.7,0.0,0,1,0,0,Este,2020-11-09,Bajo
2020-11-10,21.9,14.7,18.5,21.9,14.7,18.5,76.6,0.0,40.0,23.1,1017.5,12.9,0.0,0,1,0,0,Este,2020-11-10,Bajo
2020-11-11,22.0,15.1,18.4,22.0,15.1,18.4,76.1,0.0,44.3,21.6,1017.7,13.9,0.0,0,1,0,0,Este,2020-11-11,Bajo
2020-11-12,21.7,13.9,18.1,21.7,13.9,18.1,82.4,0.0,36.4,20.0,1016.2,13.2,0.0,0,1,0,0,Este,2020-11-12,Bajo
2020-11-13,23.3,14.9,19.0,23.3,14.9,19.0,82.2,0.0,35.3,19.0,1013.8,13.4,0.0,0,1,0,0,Este,2020-11-13,Bajo
2020-11-14,21.8,14.8,18.9,21.8,14.8,18.9,85.0,0.0,24.5,22.6,1010.2,10.4,0.0,0,1,0,0,Este,2020-11-14,Bajo
2020-11-15,20.5,16.4,18.6,20.5,16.4,18.6,81.7,1.399,45.0,26.1,1012.3,10.0,0.0,0,1,0,1,Sur,2020-11-15,Bajo
2020-11-16,19.5,13.5,17.2,19.5,13.5,17.2,65.0,0.0,40.7,21.8,1014.1,12.8,0.0,0,1,0,0,Sur,2020-11-16,Bajo
2020-11-17,23.8,10.5,17.2,23.8,10.5,17.2,64.5,0.0,21.6,14.0,1013.7,12.0,0.0,0,1,0,0,Este,2020-11-17,Bajo
2020-11-18,26.1,15.2,19.5,26.1,15.2,19.5,70.8,1.344,44.6,25.0,1012.9,11.9,0.0,0,1,0,1,Este,2020-11-18,Bajo
2020-11-19,20.2,14.1,18.2,20.2,14.1,18.2,65.4,0.0,39.2,14.9,1017.8,13.6,0.0,0,1,0,0,Este,2020-11-19,Bajo
2020-11-20,22.4,14.2,18.9,22.4,14.2,18.9,68.0,0.0,44.6,21.2,1018.0,13.5,0.0,1,0,0,0,Este,2020-11-20,Bajo
2020-11-21,24.7,13.4,19.4,24.7,13.4,19.4,63.9,0.0,30.6,23.1,1017.1,12.8,0.0,0,1,0,0,Este,2020-11-21,Bajo
2020-11-22,26.7,13.9,20.2,26.7,13.9,20.2,58.7,0.0,29.9,19.6,1018.2,14.2,0.0,1,0,0,0,Este,2020-11-22,Bajo
2020-11-23,31.7,14.7,23.4,30.1,14.7,23.0,53.1,0.0,48.2,27.5,1014.8,13.7,0.0,0,1,0,0,Norte,2020-11-23,Bajo
2020-11-24,33.4,19.3,23.5,33.8,19.3,23.6,66.0,0.09,61.2,27.1,1010.4,12.8,0.0,0,1,0,1,Este,2020-11-24,Bajo
2020-11-25,25.9,18.4,20.9,25.9,18.4,20.9,87.3,30.309,62.3,24.5,1009.5,8.7,0.0,0,1,0,1,Norte,2020-11-25,Bajo
2020-11-26,21.1,15.2,19.4,21.1,15.2,19.4,60.6,0.082,51.8,28.8,1014.0,11.9,0.0,0,1,0,1,Sur,2020-11-26,Bajo
2020-11-27,29.2,11.3,20.6,28.4,11.3,20.5,50.7,0.0,36.7,25.2,1016.7,13.5,0.0,1,0,0,0,Norte,2020-11-27,Bajo
2020-11-28,29.9,18.5,23.1,31.2,18.5,23.4,72.1,0.0,51.8,25.7,1011.8,13.5,0.0,0,1,0,0,Norte,2020-11-28,Bajo
2020-11-29,28.1,17.8,22.4,28.8,17.8,22.5,74.7,0.0,52.6,20.5,1009.4,12.1,0.0,0,1,0,0,Sur,2020-11-29,Bajo
2020-11-30,20.2,16.0,18.0,20.2,16.0,18.0,55.6,0.0,55.4,23.2,1018.6,13.2,0.0,0,1,0,0,Sur,2020-11-30,Bajo
2020-12-01,26.4,12.8,19.9,26.4,12.8,19.9,59.9,0.0,32.4,25.4,1014.7,13.1,0.0,0,1,0,0,Este,2020-12-01,Bajo
2020-12-02,29.0,16.5,22.6,29.5,16.5,22.7,69.1,0.0,44.6,23.5,1008.1,12.8,0.0,0,1,0,0,Este,2020-12-02,Bajo
2020-12-03,21.9,17.7,19.9,21.9,17.7,19.9,71.5,34.353,47.5,23.9,1007.1,12.5,0.0,0,1,0,1,Sur,2020-12-03,Bajo
2020-12-04,18.7,15.0,17.1,18.7,15.0,17.1,57.8,0.0,49.0,23.6,1018.6,12.0,0.0,0,1,0,0,Sur,2020-12-04,Bajo
2020-12-05,18.2,14.1,15.9,18.2,14.1,15.9,56.5,0.0,33.1,14.5,1024.9,13.4,0.0,0,1,0,0,Sur,2020-12-05,Bajo
2020-12-06,20.6,8.5,16.2,20.6,8.5,16.2,66.6,0.0,40.0,15.9,1022.5,13.7,0.0,1,0,0,0,Este,2020-12-06,Bajo
2020-12-07,23.6,12.2,19.0,23.6,12.2,19.0,65.4,0.0,46.4,26.2,1018.8,13.5,0.0,1,0,0,0,Este,2020-12-07,Bajo
2020-12-08,24.4,14.5,20.1,24.4,14.5,20.1,70.7,0.0,33.5,15.1,1016.5,13.3,0.0,1,0,0,0,Este,2020-12-08,Bajo
2020-12-09,29.6,16.6,23.4,29.8,16.6,23.5,65.0,0.0,32.4,19.0,1014.3,13.4,0.0,0,1,0,0,Norte,2020-12-09,Bajo
2020-12-10,31.9,19.5,26.7,32.4,19.5,27.0,54.3,0.0,41.0,23.0,1008.2,13.2,0.0,0,1,0,0,Norte,2020-12-10,Bajo
2020-12-11,25.9,17.4,22.9,25.9,17.4,22.9,60.1,0.091,51.8,20.8,1005.7,13.1,0.0,0,1,0,1,Oeste,2020-12-11,Bajo
2020-12-12,30.8,12.7,22.9,29.2,12.7,22.5,53.9,0.0,33.8,22.7,1007.2,13.4,0.0,0,1,0,0,Norte,2020-12-12,Bajo
2020-12-13,23.1,17.3,20.4,23.1,17.3,20.4,74.0,8.072,51.8,35.2,1008.2,9.3,0.0,0,1,0,1,Sur,2020-12-13,Bajo
2020-12-14,27.5,11.6,20.6,26.7,11.6,20.5,52.9,0.087,39.2,20.3,1009.3,13.7,0.0,0,0,0,1,Norte,2020-12-14,Bajo
2020-12-15,22.0,16.3,18.5,22.0,16.3,18.5,62.7,0.0,48.2,19.9,1010.1,12.0,0.0,0,1,0,0,Este,2020-12-15,Bajo
2020-12-16,25.6,11.6,19.9,25.6,11.6,19.9,49.9,1.632,35.3,16.3,1015.2,13.2,0.0,0,0,0,1,Este,2020-12-16,Bajo
2020-12-17,31.5,17.2,23.8,31.1,17.2,23.9,59.1,0.0,31.3,21.0,1012.8,14.0,0.0,1,0,0,0,Norte,2020-12-17,Bajo
2020-12-18,32.6,20.3,26.3,32.5,20.3,26.6,60.4,0.0,35.3,34.5,1006.6,13.0,0.0,0,1,0,0,Norte,2020-12-18,Bajo
2020-12-19,26.5,18.0,23.0,26.5,18.0,23.0,71.2,6.99,73.5,40.3,998.0,10.6,0.0,0,1,0,1,Oeste,2020-12-19,Bajo
2020-12-20,21.0,15.3,17.7,21.0,15.3,17.7,61.1,0.434,57.6,31.6,1007.6,12.4,0.0,0,1,0,1,Oeste,2020-12-20,Bajo
2020-12-21,20.3,14.7,17.4,20.3,14.7,17.4,58.9,0.0,38.2,26.9,1015.5,14.4,0.0,1,0,0,0,Sur,2020-12-21,Bajo
2020-12-22,27.9,11.9,20.3,27.3,11.9,20.2,56.6,0.0,22.0,13.2,1015.5,14.2,0.0,1,0,0,0,Sur,2020-12-22,Bajo
2020-12-23,29.7,15.5,23.0,28.9,15.5,23.0,57.7,0.0,30.2,19.5,1013.3,13.1,0.0,1,0,0,0,Este,2020-12-23,Bajo
2020-12-24,29.4,17.7,23.9,29.3,17.7,24.2,67.5,0.0,36.7,21.4,1012.6,13.1,0.0,1,0,0,0,Este,2020-12-24,Bajo
2020-12-25,28.1,20.6,24.4,28.9,20.6,24.8,71.3,0.0,41.4,27.2,1013.6,12.9,0.0,0,1,0,0,Este,2020-12-25,Bajo
2020-12-26,27.5,20.5,23.7,28.2,20.5,23.7,69.6,0.0,50.0,21.3,1014.2,12.7,0.0,0,1,0,0,Este,2020-12-26,Bajo
2020-12-27,27.6,19.6,23.2,29.8,19.6,23.5,78.8,0.0,46.4,27.7,1015.2,10.0,0.0,0,1,0,0,Este,2020-12-27,Bajo
2020-12-28,28.4,21.3,24.3,30.0,21.3,24.8,72.2,0.0,44.6,21.6,1013.8,12.5,0.0,0,1,0,0,Este,2020-12-28,Bajo
2020-12-29,29.0,20.3,24.3,30.7,20.3,24.6,68.4,0.057,30.6,17.4,1008.1,13.4,0.0,0,1,0,1,Este,2020-12-29,Bajo
2020-12-30,26.2,20.4,23.1,26.2,20.4,23.1,68.5,5.449,54.0,28.0,1003.4,11.3,0.0,0,1,0,1,Oeste,2020-12-30,Bajo
2020-12-31,24.6,17.0,20.3,24.6,17.0,20.3,50.4,0.0,53.6,28.9,1011.1,13.1,0.0,1,0,0,0,Oeste,2020-12-31,Bajo
2021-01-01,27.4,17.1,22.1,27.1,17.1,22.1,53.4,0.0,44.6,19.5,1013.7,14.1,0.0,0,1,0,0,Oeste,2021-01-01,Bajo
2021-01-02,29.1,15.1,22.9,28.7,15.1,22.9,59.6,0.0,28.8,14.9,1015.7,13.9,0.0,1,0,0,0,Este,2021-01-02,Bajo
2021-01-03,28.2,17.0,22.9,28.6,17.0,22.9,62.9,0.0,36.0,21.3,1014.1,12.8,0.0,0,1,0,0,Este,2021-01-03,Bajo
2021-01-04,28.1,19.6,23.4,28.7,19.6,23.5,74.7,0.0,36.0,20.3,1010.0,13.1,0.0,0,1,0,0,Este,2021-01-04,Bajo
2021-01-05,28.3,21.3,24.2,30.0,21.3,24.6,78.6,8.177,46.4,24.6,1007.9,10.5,0.0,0,1,0,1,Este,2021-01-05,Bajo
2021-01-06,26.9,20.7,23.4,28.7,20.7,23.5,81.5,11.247,43.2,20.5,1006.4,11.9,0.0,0,1,0,1,Oeste,2021-01-06,Bajo
2021-01-07,28.6,18.7,23.3,28.3,18.7,23.3,66.6,0.0,50.0,30.0,1006.0,12.9,0.0,0,1,0,0,Oeste,2021-01-07,Bajo
2021-01-08,25.0,19.6,22.3,25.0,19.6,22.3,71.6,0.0,37.1,19.0,1010.2,11.5,0.0,0,1,0,0,Sur,2021-01-08,Bajo
2021-01-09,22.6,17.2,19.7,22.6,17.2,19.7,78.9,1.745,29.9,17.6,1012.2,11.4,0.0,0,1,0,1,Este,2021-01-09,Bajo
2021-01-10,29.3,16.3,24.1,31.2,16.3,25.1,71.8,0.0,40.7,26.7,1009.6,14.9,0.0,1,0,0,0,Este,2021-01-10,Bajo
2021-01-11,26.0,20.1,22.9,26.0,20.1,22.9,83.9,6.964,47.2,21.5,1006.1,12.3,0.0,0,1,0,1,Norte,2021-01-11,Bajo
2021-01-12,21.8,17.7,20.2,21.8,17.7,20.2,54.4,0.0,51.8,20.5,1016.8,13.6,0.0,0,1,0,0,Sur,2021-01-12,Bajo
2021-01-13,24.3,11.8,19.3,24.3,11.8,19.3,59.3,0.0,42.8,22.9,1021.0,13.7,0.0,1,0,0,0,Este,2021-01-13,Bajo
2021-01-14,26.0,15.4,21.4,26.0,15.4,21.4,62.2,0.0,45.4,32.1,1019.2,13.8,0.0,1,0,0,0,Este,2021-01-14,Bajo
2021-01-15,29.6,18.0,23.3,30.3,18.0,23.6,68.9,0.383,39.2,21.1,1010.1,12.4,0.0,0,1,0,1,Este,2021-01-15,Bajo
2021-01-16,26.2,20.5,23.2,26.2,20.5,23.2,82.0,19.138,39.2,19.9,1002.8,11.0,0.0,0,1,0,1,Sur,2021-01-16,Bajo
2021-01-17,22.3,18.4,20.6,22.3,18.4,20.6,71.3,2.571,55.8,32.6,1006.3,12.5,0.0,0,1,0,1,Oeste,2021-01-17,Bajo
2021-01-18,26.4,17.9,21.9,26.4,17.9,21.9,57.6,0.0,28.1,19.0,1013.5,13.8,0.0,1,0,0,0,Sur,2021-01-18,Bajo
2021-01-19,29.5,18.1,24.4,29.8,18.1,24.4,58.0,0.0,28.1,21.5,1016.7,14.4,0.0,1,0,0,0,Norte,2021-01-19,Bajo
2021-01-20,29.0,18.7,24.0,29.3,18.7,24.2,61.2,0.0,38.5,28.6,1018.4,13.4,0.0,1,0,0,0,Este,2021-01-20,Bajo
2021-01-21,28.5,18.0,23.7,29.2,18.0,24.1,70.8,0.0,38.2,28.6,1019.9,11.6,0.0,1,0,0,0,Este,2021-01-21,Bajo
2021-01-22,29.7,19.0,24.6,30.8,19.0,25.1,70.1,0.0,34.6,19.8,1019.9,14.5,0.0,1,0,0,0,Este,2021-01-22,Bajo
2021-01-23,32.6,21.0,26.3,33.9,21.0,26.9,69.8,0.0,34.2,20.1,1015.8,14.3,0.0,1,0,0,0,Norte,2021-01-23,Bajo
2021-01-24,30.7,21.7,26.1,33.1,21.7,26.7,70.9,0.0,34.6,19.5,1012.0,12.9,0.0,1,0,0,0,Este,2021-01-24,Bajo
2021-01-25,32.5,20.6,26.3,34.8,20.6,27.3,68.9,0.0,28.1,20.8,1007.3,12.6,0.0,1,0,0,0,Este,2021-01-25,Bajo
2021-01-26,32.6,22.5,26.8,34.4,22.5,27.9,69.4,0.0,28.8,18.3,1003.2,13.1,0.0,0,1,0,0,Este,2021-01-26,Bajo
2021-01-27,27.1,20.5,24.6,28.3,20.5,24.7,74.2,0.0,47.9,27.5,1004.6,12.4,0.0,0,1,0,0,Sur,2021-01-27,Bajo
2021-01-28,27.1,16.7,23.2,28.6,16.7,23.4,74.1,0.066,33.1,19.4,1006.2,13.3,0.0,0,1,0,1,Norte,2021-01-28,Bajo
2021-01-29,27.1,21.6,23.9,27.5,21.6,24.0,63.4,0.047,32.4,14.6,1005.1,13.8,0.0,0,1,0,1,Sur,2021-01-29,Bajo
2021-01-30,26.2,17.8,21.2,26.2,17.8,21.2,76.4,4.917,73.8,30.3,1009.0,11.5,0.0,0,1,0,1,Sur,2021-01-30,Bajo
2021-01-31,23.2,18.2,20.6,23.2,18.2,20.6,74.9,6.376,64.4,20.3,1013.5,9.0,0.0,0,0,1,1,Este,2021-01-31,Bajo
2021-02-01,24.9,17.8,21.7,24.9,17.8,21.7,83.9,22.057,40.7,32.3,1010.5,8.9,0.0,0,1,0,1,Este,2021-02-01,Bajo
2021-02-02,24.7,18.8,21.7,24.7,18.8,21.7,88.0,0.525,44.6,18.7,1010.8,10.7,0.0,0,1,0,1,Sur,2021-02-02,Bajo
2021-02-03,23.4,20.3,22.0,23.4,20.3,22.0,86.9,5.039,51.8,19.7,1012.4,10.0,0.0,0,1,0,1,Este,2021-02-03,Bajo
2021-02-04,24.1,19.6,21.5,24.1,19.6,21.5,72.5,7.066,55.8,30.5,1013.7,11.7,0.0,0,1,0,1,Sur,2021-02-04,Bajo
2021-02-05,22.4,17.0,20.2,22.4,17.0,20.2,65.0,0.0,37.8,19.9,1013.8,12.5,0.0,0,1,0,0,Sur,2021-02-05,Bajo
2021-02-06,29.8,15.0,21.4,29.7,15.0,21.4,74.0,0.0,35.3,19.5,1012.8,12.1,0.0,1,0,0,0,Sur,2021-02-06,Bajo
2021-02-07,28.6,17.5,22.9,29.1,17.5,23.2,74.2,0.0,46.4,18.7,1013.6,12.5,0.0,0,1,0,0,Este,2021-02-07,Bajo
2021-02-08,22.3,18.3,20.7,22.3,18.3,20.7,82.1,25.202,59.0,27.4,1015.3,9.2,0.0,0,1,0,1,Este,2021-02-08,Bajo
2021-02-09,23.6,19.0,21.1,23.6,19.0,21.1,79.8,1.377,59.0,25.9,1018.1,10.2,0.0,0,1,0,1,Este,2021-02-09,Bajo
2021-02-10,24.9,18.9,21.9,24.9,18.9,21.9,81.0,4.205,40.0,27.7,1017.4,9.8,0.0,0,1,0,1,Este,2021-02-10,Bajo
2021-02-11,24.4,19.4,21.5,24.4,19.4,21.5,83.5,7.4,53.6,28.5,1015.5,9.1,0.0,0,0,1,1,Este,2021-02-11,Bajo
2021-02-12,24.0,19.0,21.5,24.0,19.0,21.5,84.9,11.5,32.8,20.5,1013.8,9.4,0.0,0,1,0,1,Este,2021-02-12,Bajo
2021-02-13,25.5,19.0,22.3,25.5,19.0,22.3,82.8,1.034,24.1,14.9,1009.7,11.7,0.0,0,1,0,1,Este,2021-02-13,Bajo
2021-02-14,27.1,20.1,23.4,28.7,20.1,23.5,82.8,0.101,25.9,15.8,1006.2,12.4,0.0,0,1,0,1,Norte,2021-02-14,Bajo
2021-02-15,24.1,20.6,22.6,24.1,20.6,22.6,85.7,0.069,36.7,20.5,1006.9,11.9,0.0,0,1,0,1,Sur,2021-02-15,Bajo
2021-02-16,22.2,19.7,20.9,22.2,19.7,20.9,89.3,2.118,46.4,23.2,1006.2,9.0,0.0,0,1,0,1,Oeste,2021-02-16,Bajo
2021-02-17,23.7,19.5,21.4,23.7,19.5,21.4,83.2,9.156,40.0,20.8,1006.2,10.5,0.0,0,1,0,1,Sur,2021-02-17,Bajo
2021-02-18,25.4,18.4,22.5,25.4,18.4,22.5,74.7,0.687,34.2,17.4,1007.9,12.9,0.0,0,1,0,1,Sur,2021-02-18,Bajo
2021-02-19,27.7,18.7,22.7,28.3,18.7,22.8,67.8,0.0,49.7,25.6,1010.9,11.1,0.0,0,1,0,0,Oeste,2021-02-19,Bajo
2021-02-20,23.6,16.1,20.3,23.6,16.1,20.3,57.5,0.4,30.2,20.6,1015.8,12.1,0.0,0,1,0,1,Sur,2021-02-20,Bajo
2021-02-21,28.8,13.0,21.4,28.9,13.0,21.5,62.8,0.043,28.8,14.2,1014.1,11.9,0.0,0,1,0,1,Norte,2021-02-21,Bajo
2021-02-22,25.8,20.2,22.3,25.8,20.2,22.3,79.7,10.703,34.2,15.5,1010.8,11.2,0.0,0,1,0,1,Norte,2021-02-22,Bajo
2021-02-23,24.2,18.0,21.8,24.2,18.0,21.8,61.4,0.568,33.5,14.9,1012.9,13.1,0.0,0,1,0,1,Sur,2021-02-23,Bajo
2021-02-24,27.9,16.0,21.8,27.8,16.0,21.8,64.8,0.0,33.1,22.4,1013.9,13.1,0.0,1,0,0,0,Oeste,2021-02-24,Bajo
2021-02-25,28.6,16.6,23.3,28.8,16.6,23.3,69.5,0.0,24.5,13.0,1014.0,12.0,0.0,1,0,0,0,Sur,2021-02-25,Bajo
2021-02-26,30.3,18.8,24.5,30.6,18.8,24.5,63.5,0.0,33.5,17.5,1015.1,12.8,0.0,1,0,0,0,Este,2021-02-26,Bajo
2021-02-27,27.9,18.7,23.6,29.9,18.7,24.1,75.1,0.0,38.5,24.7,1019.4,13.1,0.0,0,1,0,0,Este,2021-02-27,Bajo
2021-02-28,29.6,19.7,24.6,29.8,19.7,24.7,67.3,0.0,42.5,24.3,1017.9,14.7,0.0,0,1,0,0,Este,2021-02-28,Bajo
2021-03-01,27.9,20.1,23.8,29.3,20.1,24.0,76.6,0.0,36.7,22.9,1014.5,12.7,0.0,0,1,0,0,Este,2021-03-01,Bajo
2021-03-02,28.5,22.3,24.9,31.2,22.3,25.4,80.6,0.0,33.1,20.5,1013.8,11.2,0.0,0,1,0,0,Este,2021-03-02,Bajo
2021-03-03,27.0,22.3,24.3,28.9,22.3,24.6,81.2,0.0,41.0,25.4,1015.5,13.1,0.0,0,1,0,0,Este,2021-03-03,Bajo
2021-03-04,26.5,21.8,23.7,26.5,21.8,23.7,83.1,0.034,36.7,19.0,1012.7,13.2,0.0,0,1,0,1,Este,2021-03-04,Bajo
2021-03-05,23.2,20.3,21.9,23.2,20.3,21.9,72.9,0.0,52.9,28.2,1010.4,11.7,0.0,0,1,0,0,Sur,2021-03-05,Bajo
2021-03-06,23.4,17.8,20.6,23.4,17.8,20.6,63.5,0.0,32.8,15.7,1012.2,11.9,0.0,0,1,0,0,Sur,2021-03-06,Bajo
2021-03-07,28.5,15.1,21.8,28.8,15.1,21.9,71.3,0.0,24.8,17.4,1012.3,12.8,0.0,1,0,0,0,Norte,2021-03-07,Bajo
2021-03-08,27.5,18.1,22.5,28.8,18.1,22.7,73.2,0.0,32.8,16.6,1013.8,11.9,0.0,0,1,0,0,Este,2021-03-08,Bajo
2021-03-09,25.2,20.4,22.0,25.2,20.4,22.0,69.9,0.0,34.2,14.6,1016.8,12.3,0.0,0,1,0,0,Este,2021-03-09,Bajo
2021-03-10,26.2,15.0,21.4,26.2,15.0,21.4,71.4,0.0,25.9,20.6,1014.0,13.0,0.0,1,0,0,0,Este,2021-03-10,Bajo
2021-03-11,29.8,17.6,23.1,30.0,17.6,23.2,68.7,0.0,27.0,22.3,1012.2,13.7,0.0,0,1,0,0,Norte,2021-03-11,Bajo
2021-03-12,25.1,19.4,22.2,25.1,19.4,22.2,75.1,0.0,42.1,14.9,1014.7,11.1,0.0,0,1,0,0,Este,2021-03-12,Bajo
2021-03-13,23.9,13.0,19.3,23.9,13.0,19.3,70.9,0.0,30.6,15.1,1017.1,13.8,0.0,1,0,0,0,Sur,2021-03-13,Bajo
2021-03-14,26.6,13.4,20.1,26.6,13.4,20.1,70.0,0.0,26.6,12.6,1018.6,12.9,0.0,1,0,0,0,Este,2021-03-14,Bajo
2021-03-15,27.6,17.7,22.3,28.4,17.7,22.4,70.2,0.0,29.5,18.7,1016.7,13.5,0.0,0,1,0,0,Este,2021-03-15,Bajo
2021-03-16,26.6,20.1,22.6,26.6,20.1,22.6,77.9,0.448,36.4,22.6,1010.0,12.3,0.0,0,1,0,1,Este,2021-03-16,Bajo
